file,Delay_samples,Delay_ms,Aligned_samples,SNR_dB,SSNR_dB,SI_SDR_dB,PESQ,STOI,Input_SNR_dB,Input_SSNR_dB,Input_SI_SDR_dB,Input_PESQ,Input_STOI
p303_seq0028.wav,0,0.0,176001,16.081527849768054,12.965835538816503,15.9785746010808,1.5926169157028198,0.7699695983854828,7.151062086428171,3.4453417214960878,7.149133281198743,1.2015256881713867,0.7376450390407923
p303_seq0029.wav,0,0.0,192480,13.453009736654655,6.605900231139002,13.258816419303361,1.4423611164093018,0.7504398384302395,-0.5580877597176978,-1.6607149398764203,-0.5628983714313334,1.1463727951049805,0.6431730911032766
p303_seq0030.wav,0,0.0,184640,7.200330573189426,4.3321721710329895,6.4411613168047985,1.2724270820617676,0.7189534592403681,-1.3810628229800928,-4.005159985343356,-1.4835740308059147,1.0978058576583862,0.6184859078482174
p303_seq0031.wav,0,0.0,197120,31.35973999857901,21.038821887490286,31.36152536263937,3.910151481628418,0.9503822107501406,30.915719822534754,20.425872777568028,30.916515561952572,3.6452035903930664,0.9527037421362345
p303_seq0032.wav,0,0.0,167681,22.598838892613472,13.441201588806598,22.578047997699997,2.5392093658447266,0.8183222909051511,18.815370961851457,8.101528999278557,18.811967549798617,1.9676194190979004,0.7948349215760622
p303_seq0033.wav,0,0.0,167040,37.75651149837498,26.793629463843565,37.76312069758377,4.082667350769043,0.9679697363220282,37.527286624614874,26.67473500925359,37.526955591127845,3.931554079055786,0.9448422789174343
p303_seq0034.wav,0,0.0,179681,19.597651413901083,12.480582218098512,19.568722382733043,2.8986635208129883,0.8810967410624125,6.306249379729552,6.274515155166105,6.309288813619935,1.4741017818450928,0.8425723027645189
p303_seq0035.wav,0,0.0,186720,33.4827999707751,23.65479642409339,33.48429268167607,3.8422234058380127,0.9556484683306722,31.965070518743627,21.344593517983693,31.964992087501546,3.2781224250793457,0.9356069047409057
p303_seq0036.wav,0,0.0,171520,25.674029263543293,16.31930570169455,25.67104866390702,3.6720666885375977,0.944454521751799,17.55907694607259,14.111765220996743,17.565444596429188,1.8540785312652588,0.9503827056311551
p303_seq0037.wav,0,0.0,175521,30.452611286754454,20.10362059654054,30.45380838952965,3.6813344955444336,0.9559042309799516,27.734707612073848,18.080342762492695,27.73453334314363,3.184481620788574,0.9362225914567707
p303_seq0038.wav,0,0.0,166880,16.664820907127165,9.794472063212147,16.619621384464978,1.7081427574157715,0.7215065869874772,0.19996703520938297,5.650496009467331,0.18804483390191962,1.4152225255966187,0.6668672416473224
p303_seq0039.wav,0,0.0,199976,37.345608835042704,22.098837260092502,37.346854243889,4.2596635818481445,0.9658824694424542,37.03957492506494,22.02732352013114,37.03986370661405,4.236449241638184,0.9757588653341193
p303_seq0040.wav,0,0.0,188640,40.13765683976733,27.898929051626403,40.15840522899366,4.122377395629883,0.9572373791198048,40.11072999637352,26.813578149939925,40.11073949099428,3.6321771144866943,0.9413388486162395
p303_seq0041.wav,0,0.0,231521,17.221467364798436,11.448223977822746,17.144774325936332,2.3076117038726807,0.8150238401241349,9.56453150778519,1.9972576133977042,9.597637325123157,1.4417297840118408,0.760971389220533
p303_seq0042.wav,0,0.0,208641,37.084526602511914,22.3320536823437,37.08656432578636,4.260265827178955,0.9602140840195452,36.91391155323057,22.22205197621626,36.91371255969555,4.219428062438965,0.9641267113594614
p303_seq0043.wav,0,0.0,211200,17.10560186449245,6.775056928557148,17.0443666890065,2.023703098297119,0.7610631408290586,2.504577577983149,-3.794554426239442,2.505281795043151,1.179160714149475,0.710605342985697
p303_seq0044.wav,0,0.0,200800,33.69734020291968,25.875622016031986,33.695629664534174,3.3437740802764893,0.9076246921163458,30.489544884926623,24.08704776304668,30.48934591157131,2.661972999572754,0.8916845812169278
p303_seq0045.wav,0,0.0,207681,21.034415140358355,12.41317960731449,21.00250492535967,2.58549427986145,0.7385391497094249,12.0938792742875,5.822735938291805,12.094507777279109,1.6923508644104004,0.7056498520781183
p303_seq0046.wav,0,0.0,160480,18.658991146772706,12.382286906108616,18.621325327902316,2.587576150894165,0.8286885818549675,12.475478735727636,4.029513261725719,12.49576055952887,1.6876780986785889,0.7579634373146743
p303_seq0047.wav,0,0.0,229760,39.28543427369776,27.561924119186997,39.30232120892171,3.9847412109375,0.9739931452787304,38.10461686327968,27.618673254069197,38.10490456932903,3.6322274208068848,0.9645394928772821
p303_seq0048.wav,0,0.0,165120,10.71670635734246,5.8427660588101915,10.563391560962112,1.4969927072525024,0.7524932671851584,-4.672336425297797,-3.069911424066478,-4.542477833255924,1.0712953805923462,0.6711234126538573
p303_seq0049.wav,0,0.0,161601,33.1394914480924,21.651433476053707,33.14577307283038,3.9236881732940674,0.9353653408122072,32.61608194797702,21.686356794307613,32.61874371278927,3.7347655296325684,0.9296346071005652
p303_seq0050.wav,0,0.0,162080,13.158056759407227,5.428627805157791,12.95429198927631,1.6023229360580444,0.7140082754491022,3.835854262626515,-3.495388826507132,3.803501371518012,1.1364269256591797,0.6400938750879595
p303_seq0051.wav,0,0.0,175040,38.51029537334682,25.94587295336058,38.512012876083006,3.870204210281372,0.9588151864972182,37.48143453002854,24.558899317026782,37.48254239878843,3.2859511375427246,0.9431848190003428
p303_seq0052.wav,0,0.0,162721,25.02484159405927,18.773926023802012,25.070753731862293,3.324002504348755,0.8852514122149936,19.129235258876445,15.230179205863282,19.142122098403515,2.0978097915649414,0.8592853439677272
p303_seq0053.wav,0,0.0,209120,31.02322759358998,20.324194205827464,31.02139728566083,3.6646251678466797,0.9274535367522454,27.996144033200135,17.78196676141275,27.99379472790299,3.0844247341156006,0.8650396607076086
p303_seq0054.wav,0,0.0,178240,12.632655367699899,7.6389145159581515,12.39659313585911,1.458375334739685,0.6791808188264199,3.6271524127077632,-1.7824376978891934,3.598312970096307,1.1628905534744263,0.5975403175050934
p303_seq0055.wav,0,0.0,168960,31.824184379846816,20.228543198452087,31.82768391955129,3.991095542907715,0.969515713109142,30.24454140567325,19.17965253974934,30.24627041438299,3.664318561553955,0.9718821872931085
p303_seq0056.wav,0,0.0,211840,40.202009372826794,27.225763010746498,40.22548354077528,4.135679244995117,0.9395001694837799,39.79781766775322,26.23891983955041,39.79774242016631,3.828714370727539,0.9293149426057733
